GeneA,GeneB
FLI1,PHLDA1
FLI1,TERT
FLI1,TERT
FLI1,TGFBR2
FLI1,TGFBR2
FOS,ACTA1
FOS,BATF3
FOS,BCL2L1
FOS,CASP9
FOS,CCK
FOS,CCK
FOS,CCND1
FOS,CD40LG
FOS,CLU
FOS,CREM
FOS,CRP
FOS,CSTA
FOS,CXCL8
FOS,CYP1A2
FOS,DDIT3
FOS,ERCC4
FOS,EZR
FOS,FAS
FOS,FGFBP1
FOS,VEGFD
FOS,FMO4
FOS,FOS
FOS,FOXA1
FOS,GSTP1
FOS,HSPH1
FOS,IL1A
FOS,LRIG2
FOS,MELTF
FOS,MMP1
FOS,MMP1
FOS,MMP3
FOS,MMP7
FOS,MMP9
FOS,MMP9
FOS,MMP9
FOS,MYC
FOS,NEFL
FOS,NFKB1
FOS,NGF
FOS,NOS2
FOS,NOS2
FOS,NPPA
FOS,NPY
FOS,NQO1
FOS,NTF3
FOS,NTS
FOS,OXTR
FOS,PCK2
FOS,PDHA1
FOS,PGR
FOS,PLAU
FOS,PLAUR
FOS,PTGS2
FOS,PTGS2
FOS,SLC10A2
FOS,SMAD4
FOS,SMAD7
FOS,SOX7
FOS,SPI1
FOS,SPRR3
FOS,SRR
FOS,STAR
FOS,TP53
FOSL2,BCL6
FOSL2,BRCA1
FOSL2,CCR4
FOSL2,CLU
FOSL2,FOSL1
FOSL2,IBSP
FOSL2,IL5
FOSL2,IVL
FOSL2,MDM2
FOSL2,MYB
FOSL2,NOS2
FOSL2,PLAUR
FOSL2,TGFB1
FOSL2,TIMP1
FOSL2,UGT2B15
FOXC1,FGF19
FOXC1,FOXO1
FOXC2,ANGPT2
FOXF1,CDH1
FOXF1,GH2
FOXH1,AR
FOXH1,CTCF
FOXI1,CFTR
FOXI1,SLC26A4
FOXK2,IL2
FOXK2,SIN3A
FOXM1,APOE
FOXM1,AR
FOXM1,BRIP1
FOXM1,BTG2
FOXM1,CCNB1
FOXM1,CDC25A
FOXM1,CDC25B
FOXM1,CDC6
FOXM1,CDH1
FOXM1,CDKN2A
FOXM1,CYP3A4
FOXM1,FGB
FOXM1,KRT15
FOXM1,MYC
FOXM1,SFTPB
FOXM1,VEGFA
FOXM1,VEGFB
FOXN4,PANK2
FOXO4,BCL6
FOXO4,CREB1
FOXO4,HIF1A
FOXO4,PSMD11
FOXO4,SOD2
FOXO4,TNFSF10
FOXQ1,BCL11A
FOXQ1,CDH1
FOXQ1,RSPO2
FOXQ1,TWIST1
FOXQ1,VEGFA
FOXQ1,WNT3A
FUBP1,CDKN1A
FUBP1,MYC
FUBP3,FGF9
FUS,AR
FUS,DDIT3
FUS,KLK3
FUS,MDM2
GABPA,ERBB2
GABPA,OXTR
GABPA,RPS3A
GABPA,TOMM70
GABPA,ZNF205
GABPB1,OXTR
GABPB2,RPS3A
GATA2,ADH1A
GATA2,ANGPT2
GATA2,AR
GATA2,CYBB
GATA2,DPYSL2
GATA2,EPO
GATA2,ERVW-1
GATA2,FCER1A
GATA2,GATA1
GATA2,GATA1
GATA2,IL1RL1
GATA2,MS4A2
GATA2,NOS3
GATA2,PECAM1
GATA2,PPARG
GATA2,PRG2
GATA2,SPI1
GATA2,TSHB
GATA2,WT1
GATA3,ALDH1A2
GATA3,CD40LG
GATA3,CD8A
GATA3,CD8B
GATA3,CDH1
GATA3,CDH3
GATA3,CDX2
GATA3,CHST4
GATA3,CXCL1
GATA3,EPO
GATA3,EPOR
GATA3,ERG
GATA3,ERVW-1
GATA3,ESR1
GATA3,FOXC1
GATA3,FOXC2
GATA3,FUT7
GATA3,GATA3
GATA3,HSD17B1
GATA3,IFNG
GATA3,IL10
GATA3,IL12RB2
GATA3,IL4
GATA3,IL5
GATA3,IL5
GATA3,KLK1
GATA3,LOX
GATA3,MMP1
GATA3,MUC1
GATA3,NFKB1
GATA3,PAEP
GATA3,RELA
GATA3,SLCO4C1
GATA3,STAT4
GATA3,TCF7L2
GATA3,TEK
GATA3,TGFBR3
GATA3,ZEB1
GATA5,SLC5A1
GLI3,HLA-G
GLI3,SMO
GLI3,VMP1
GLIS3,INS
GRHL1,CYP11A1
GTF2A1,TBP
GTF2I,HSPA5
GTF2I,SIRT1
GTF3A,ADM
GTF3A,BAG3
GTF3A,FUS
GTF3A,RAD51B
GTF3A,STAT1
GZF1,HOXA10
HAND2,DBH
HAND2,GATA4
HAND2,NPPA
HAND2,PHOX2A
HAX1,ATP2A2
HCFC1,E2F1
HCFC1,E2F4
HCFC1,MMACHC
HDAC10,TXNIP
HDAC11,IL10
HDAC11,IL17A
HDAC11,MYC
HDAC11,TNF
HDAC11,TNFSF4
HDAC2,ALOX5
HDAC2,APAF1
HDAC2,BMP7
HDAC2,CAD
HDAC2,CCL2
HDAC2,CCNE1
HDAC2,CD1D
HDAC2,CDH1
HDAC2,CDKN1A
HDAC2,COL1A2
HDAC2,CXCL8
HDAC2,CXCL8
HDAC2,DEC1
HDAC2,DNMT1
HDAC2,GRM2
HDAC2,IGF1
HDAC2,KLF4
HDAC2,MUC5AC
HDAC2,MYC
HDAC2,MYCN
HDAC2,PHB
HDAC2,SNAI2
HDAC2,SP1
HDAC2,TGFBR2
HDAC2,TNFSF10
HDAC2,TP63
HDAC2,TWIST1
HDAC2,VEGFA
HDAC3,ALOX5
HDAC3,APOC3
HDAC3,CDH1
HDAC3,CDKN2A
HDAC3,CXCR4
HDAC3,EGFR
HDAC3,GAS2
HDAC3,GATA2
HDAC3,GCM1
HDAC3,GRHL1
HDAC3,GTF2I
HDAC3,IFNA1
HDAC3,JUN
HDAC3,LGALS9
HDAC3,LSS
HDAC3,MBD1
HDAC3,MMP2
HDAC3,MYC
HDAC3,PCK2
HDAC3,PRAM1
HDAC3,TLR9
HDAC3,TNF
HDAC3,ULBP1
HDAC3,VEGFA
HDAC4,ATF4
HDAC4,CA9
HDAC4,CDKN1A
HDAC4,CDKN2A
HDAC4,HDAC3
HDAC4,HOXB13
HDAC4,IL10
HDAC4,IL5
HDAC4,JUN
HDAC4,JUN
HDAC4,KLF4
HDAC4,MEF2A
HDAC4,MEF2A
HDAC4,MMP13
HDAC4,PTPA
HDAC4,PTGES
HDAC4,PTGS2
HDAC4,RECK
HDAC4,RUNX2
HDAC4,SLC2A4
HDAC4,SMAD4
HDAC4,TGIF1
HDAC4,TGIF2
HDAC4,VCAM1
HDAC4,VEGFA
HDAC4,WT1
HDAC5,FGF2
HDAC5,IGF2
HDAC5,MEF2A
HDAC5,MEF2A
HDAC5,SLC2A1
HDAC5,SLC2A4
HDAC5,SLC2A4
HDAC5,SLIT2
HDAC5,WT1
HDAC5,YY1
HDAC7,ACTN4
HDAC7,AKAP12
HDAC7,CDKN1A
HDAC7,CYP7A1
HDAC7,ESR1
HDAC7,HDC
HDAC7,HIF1A
HDAC7,HIF1A
HDAC7,MAML1
HDAC7,MEF2A
HDAC7,MEF2C
HDAC7,MEF2D
HDAC7,MMP10
HDAC7,NR4A1
HDGF,CDH1
HDGF,FAS
HDGF,SMYD1
HDGF,VEGFA
HDGF,VEGFB
HDGF,VIM
HES1,ASCL1
HES1,CD4
HES1,DBF4
HES1,E2F1
HES1,HTR1A
HES1,MAP2
HES1,PTEN
HES1,PTGDS
HES6,ASCL1
HES6,HTR1A
HEXIM1,CCND1
HEXIM1,VEGFA
HEY1,ACTA2
HEY1,BMP2
HEY1,GATA4
HEY1,GATA6
HEY1,KDR
HEY1,OCLN
HEY1,PROX1
HHEX,HNF4A
HHEX,SLC5A5
HHEX,TLE1
HINFP,MBD2
HIPK2,ABCB1
HIPK2,CDKN1A
HIPK2,CTBP2
HIPK2,HIF1A
HIPK2,MEF2C
HIPK2,NOX1
HIPK2,TP53
HIPK2,VEGFA
HIPK2,VIM
HIRA,PLB1
HIVEP2,HLA-A
HIVEP2,HLA-B
HIVEP2,HLA-C
HIVEP2,HLA-E
HIVEP2,HLA-F
HIVEP2,HLA-G
HLF,DBP
HLF,RUNX1
HLTF,HERC2
HLTF,OCA2
HMG20B,BRCA2
HMGN1,FOS
HMGN1,PCNA
HMGN1,TFF1
HNF1B,FXYD2
HNF1B,UMOD
HNRNPR,ASCL1
HOXA1,BCL2
HOXA1,CCND1
HOXA1,EPAS1
HOXA1,IER3
HOXA1,LYL1
HOXA1,MYC
HOXA1,PCNA
HOXA10,BHLHE22
HOXA10,CDKN1C
HOXA10,EMX2
HOXA10,EMX2
HOXA10,ID2
HOXA10,IGFBP1
HOXA10,IL11
HOXA10,IL15
HOXA10,ITGB3
HOXA10,KLF9
HOXA10,LYL1
HOXA10,MYCN
HOXA10,PHGDH
HOXA10,SNAI1
HOXA10,TP53
HOXA10,WT1
HOXA4,TH
HOXA5,ARHGEF1
HOXA5,PGR
HOXA5,PTN
HOXA5,TH
HOXA7,CDH1
HOXA7,IVL
HOXA7,KRT10
HOXA7,TERT
HOXA7,VIM
HOXA9,ARHGEF1
HOXA9,CDH3
HOXA9,ID2
HOXA9,MYCN
HOXA9,NFKB1
HOXA9,RELA
HOXA9,SELE
HOXA9,SHOX
HOXA9,VCAM1
HOXB1,TCF4
HOXB13,TCF4
HOXB7,CCND1
HOXB7,CDKN1B
HOXB7,DAPK1
HOXB7,EGFR
HOXB7,FGF2
HOXB7,MMP2
HOXB7,PDGFA
HOXB7,THBS2
HOXB7,VEGFA
HOXB7,WNT5A
HOXC10,HOXB8
HOXC8,TNFRSF11B
HOXD1,ITGB1
HOXD3,ITGA5
HOXD3,ITGAV
HOXD3,ITGB1
HOXD3,ITGB3
HOXD3,PLAU
HSF2,FOS
HSF2,HIF1A
HSF2,HSPA4
HSF2,HSPA4
HSF2,MAP2K4
HSF2,MAPK8
HSF2,TNFSF11
HSF2,TXN
HSF4,DNASE2B
HSF4,DNASE2B
HSF4,HIF1A
HSF4,RAD51
ID1,ZNF148
ID2,SNAI1
ID2,TERT
ID4,BRCA1
ID4,SOX2
IKBKB,CD44
IKBKB,CXCL8
IKBKB,MMP9
IKBKB,NOS2
IKBKB,TP53
IKBKB,VCAM1
ILF2,ACRV1
ILF2,IL2
ILF2,ILF3
ILF3,ACRV1
ILF3,BIRC5
ILF3,HLA-DQA1
ILF3,HLA-DRA
ILF3,HLA-DRA
ILF3,HLA-DRB1
ILF3,IL2
ILF3,PLAU
ING1,AFP
ING1,BAX
ING1,CASP3
ING1,CDKN1A
ING1,FAT1
ING1,PCNA
ING1,TP53
ING2,BCL2
ING2,MMP13
ING2,TMEM71
ING4,ANGPT1
ING4,ARL6IP5
ING4,BAX
ING4,BCL2
ING4,CASP3
ING4,CCND1
ING4,CDKN1A
ING4,CDKN1B
ING4,CDKN1B
ING4,CXCL8
ING4,NGF
ING4,NTRK1
ING4,PTGS2
ING4,SKP2
ING4,SPP1
ING4,TP53
IRF5,IFNA1
IRF5,PDLIM7
IRF5,TNF
IRF6,NR1H4
IRF9,CCND2
IRF9,CDKN1A
IRF9,CDKN1B
IRF9,IFIT3
IRF9,IL27
IRF9,NCAM1
IRF9,PML
IRF9,SP100
JARID2,MYH6
JARID2,MYL7
JARID2,NPPA
JDP2,ATF3
JDP2,ATF3
JDP2,DDIT3
JUNB,APOM
JUNB,CD82
JUNB,CDKN1A
JUNB,CDKN2A
JUNB,CLU
JUNB,EGFR
JUNB,IL1B
JUNB,IL3
JUNB,IL4
JUNB,IVL
JUNB,LOR
JUNB,NQO1
JUNB,PTGS2
JUNB,SFTPD
JUNB,SMAD4
JUND,BCL6
JUND,BCL6
JUND,CCL5
JUND,CCND1
JUND,CCR4
JUND,CD40LG
JUND,CDKN1A
JUND,CLU
JUND,CSTA
JUND,ERBB2
JUND,F3
JUND,FGFBP1
JUND,FOSL1
JUND,GADD45A
JUND,GAST
JUND,GCLC
JUND,IL3
JUND,IL5
JUND,IL6
JUND,ITGAV
JUND,ITGB3
JUND,IVL
JUND,MDM2
JUND,MDM2
JUND,MYB
JUND,MYB
JUND,MYB
JUND,NOS2
JUND,NQO1
JUND,NQO2
JUND,NTS
JUND,PLAT
JUND,PLAUR
JUND,PTGS2
JUND,SFTPD
JUND,SOX4
JUND,TGFB1
JUND,TIMP1
KAT2B,CDK2
KAT2B,CDKN1A
KAT2B,CDKN1B
KAT2B,CLOCK
KAT2B,CYP1B1
KAT2B,IRF7
KAT2B,LIN28A
KAT2B,NPAS2
KAT2B,RB1
KAT2B,SMAD4
KAT2B,TP73
KAT2B,YY1
KAT2B,ZEB1
KAT5,ERCC1
KAT5,GMPS
KAT5,HDC
KAT5,IL2
KAT5,STAT3
KCNIP3,GCM1
KCNIP3,SLC8A3
KCNIP3,TG
KDM2A,EREG
KDM2A,NANOG
KDM2A,SOX2
KDM4C,JAG1
KHDRBS1,AR
KHDRBS1,IGF2
KHDRBS1,LEP
KHSRP,RPL3
KLF11,COL1A2
KLF11,INS
KLF11,INS
KLF11,PDX1
KLF12,PRL
KLF12,TFAP2A
KLF13,CCL5
KLF13,LDLR
KLF15,CLCNKA
KLF15,LRP5
KLF15,RBP3
KLF15,RHO
KLF15,RHO
KLF16,CDKN1A
KLF2,CCR5
KLF2,CCR7
KLF2,CDKN1A
KLF2,CXCR4
KLF2,FABP5
KLF2,IL2
KLF2,NOS3
KLF2,PPARG
KLF2,SELL
KLF2,THBD
KLF2,WEE1
KLF4,ALPI
KLF4,ATF3
KLF4,BDKRB2
KLF4,BIRC5
KLF4,CCNB1
KLF4,CCND1
KLF4,CCND1
KLF4,CD14
KLF4,CDH1
KLF4,CDH5
KLF4,CDKN1A
KLF4,CDKN1A
KLF4,CDKN1B
KLF4,CDKN1C
KLF4,CDX2
KLF4,CYP1A1
KLF4,GDF15
KLF4,GDF15
KLF4,GPA33
KLF4,HBA1
KLF4,HBA2
KLF4,HDC
KLF4,HSPA8
KLF4,IFITM3
KLF4,IL1B
KLF4,IL6
KLF4,IVL
KLF4,KRT19
KLF4,LAMA1
KLF4,LAMA3
KLF4,LXN
KLF4,MMP2
KLF4,NANOG
KLF4,ODC1
KLF4,PFKP
KLF4,RARA
KLF4,SOD1
KLF4,TAGLN
KLF4,THBD
KLF4,TP53
KLF4,TP53
KLF4,TP53
KLF4,VDR
KLF4,VEGFA
KLF4,ZNF750
KLF7,SLC13A4
KLF8,CDH1
KLF8,CDH2
KLF8,EPSTI1
KLF8,FN1
KLF8,MMP14
KLF8,MMP9
KLF8,SLC22A3
KLF8,VIM
KLF9,PDCD5
KLF9,PGR
KLF9,PMAIP1
LCOR,CDH1
LCOR,CDKN1A
LDB1,BMP7
LDB1,TCF3
LHX4,POU1F1
LIMD1,HIF1A
LMO2,ANGPT2
LMO2,CDH1
LMO2,ELK1
LMO2,ERG
LMO2,FGF2
LMO2,GYPA
LMO2,LEF1
LMO2,LYL1
LMO2,NFATC1
LMO2,ZEB1
LMO3,ASCL1
LMO3,ASCL1
LMO3,HES1
LMX1B,CD2AP
LMX1B,COL4A1
LMX1B,COL4A4
LMX1B,NLRP2
LMX1B,NPHS2
LMX1B,TCF3
LRRFIP1,EGFR
LRRFIP1,TNF
LYL1,ANGPT2
LYL1,ERG
LYL1,NFKB1
LYL1,STMN1
MAF,CCND2
MAF,GCLC
MAF,IL4
MAF,IL4
MAF,IL5
MAF,ITGB7
MAF,MMP13
MAFA,INS
MAFA,PC
MAFB,CCND2
MAFK,NQO1
MAL,MMP9
MAL,MYL9
MAML1,EGR1
MAML1,HEY1
MAML1,TNFRSF12A
MAZ,CD4
MAZ,CLCNKA
MAZ,HRAS
MAZ,HTR1A
MAZ,MMP1
MAZ,MMP14
MAZ,MMP9
MAZ,TSG101
MBD1,ABCB1
MBD1,ALOX5
MBD1,IGF2
MBD1,IRF8
MBD1,MGMT
MBD1,SETDB1
MBD1,SETDB1
MECP2,ABCB1
MECP2,ALOX5
MECP2,CCND1
MECP2,CDKL5
MECP2,DLX5
MECP2,ESR1
MECP2,ESR1
MECP2,GAD1
MECP2,IGFBP3
MECP2,MGMT
MECP2,RELN
MECP2,TFF1
MED1,AR
MED1,AURKA
MED1,SULT2A1
MED1,UBE2C
MED1,VDR
MED23,KISS1
MED23,TXNIP
MEF2A,COX6A1
MEF2A,JUN
MEF2A,JUN
MEF2A,MAPK14
MEF2A,MAPK7
MEF2A,MEF2A
MEF2A,MMP10
MEF2A,NRF1
MEF2A,PPARGC1A
MEF2A,SLC2A4
MEF2A,SLC2A4
MEF2A,SOST
MEF2A,TNNI3
MEF2B,BCL6
MEF2C,CDKL5
MEF2C,CPT1B
MEF2C,JUN
MEF2C,JUN
MEF2C,JUN
MEF2C,MAPK7
MEF2C,MECP2
MEF2C,NR4A1
MEF2C,SOST
MEF2C,VEGFA
MEF2D,ATF3
MEF2D,ATM
MEF2D,CD14
MEF2D,HDAC7
MEF2D,JUN
MEF2D,SOST
MEIS2,IL17RB
MEN1,BRCA1
MEN1,CASP8
MEN1,CDKN1B
MEN1,CDKN2C
MEN1,GAST
MEN1,GATA3
MEN1,JUND
MEN1,PRL
MEN1,RAD51
MEN1,RAD51AP1
MEN1,TERT
MITF,ACP5
MITF,BCL2A1
MITF,BEST1
MITF,BEST1
MITF,BIRC7
MITF,CDK2
MITF,CTSK
MITF,DCT
MITF,FOS
MITF,GPNMB
MITF,HERC2
MITF,HIF1A
MITF,HOXB4
MITF,KCNMA1
MITF,KIT
MITF,MC1R
MITF,MET
MITF,MLANA
MITF,OCA2
MITF,PMEL
MITF,PPARGC1A
MITF,PRKCB
MITF,SERPINF1
MITF,TRPM1
MITF,TRPM1
MITF,TYR
MITF,TYR
MITF,TYRP1
MITF,TYRP1
MLLT10,BAX
MLLT10,CDKN1A
MLLT10,MDM2
MLLT3,BAX
MLLT3,CDKN1A
MLLT3,MDM2
MLLT3,SCNN1A
MLX,ODC1
MSX1,CGA
MSX1,DKK1
MSX1,DLK1
MSX1,HEY1
MSX1,NOTCH3
MSX1,ZHX2
MTA1,ALOX15
MTA1,ARNTL
MTA1,BCAS3
MTA1,BCL2L1
MTA1,BRCA1
MTA1,CDH1
MTA1,CDKN2A
MTA1,EGFR
MTA1,EPHA2
MTA1,ESR1
MTA1,ESR1
MTA1,HDAC1
MTA1,ITGB3BP
MTA1,MMP9
MTA1,MNAT1
MTA1,MTA3
MTA1,MYC
MTA1,NOS2
MTA1,PTEN
MTA1,RNF144A
MTA1,SMAD7
MTA1,SNAI1
MTA1,SNAI2
MTA1,SUMO2
MTA1,TFF1
MTA2,CDH1
MTA2,FSHR
MTF1,ACO1
MTF1,GCLC
MTF1,MCAT
MTF1,PGF
MTF1,PRNP
MTF1,SNCB
MTF1,SOD1
MXD4,ODC1
MZF1,PADI1
MXI1,MYC
MXI1,MYCN
MYOG,ACACB
MYOG,MYEF2
MZF1,BLMH
MZF1,CD34
MZF1,CDH2
MZF1,MMP2
MZF1,PIK3R3
MZF1,TERT
NAB1,MSLN
NAB2,BCAR1
NAB2,RBL2
NCOA1,CDKN1A
NCOA1,EPO
NCOA2,AR
NCOA3,BCL2
NCOA3,BRCA1
NCOA3,EPO
NCOA3,ERBB2
NCOA3,MMP10
NCOA3,MMP7
NCOA3,PLAC1
NCOA4,AR
NCOA4,AR
NCOA4,KLK3
NCOA4,TFF1
NCOA6,CYP2C9
NCOA6,CYP3A4
NCOA6,FOS
NCOA6,HSF1
NCOR1,AR
NCOR1,AR
NCOR1,ESR1
NCOR1,G0S2
NCOR1,IGF1
NCOR1,IGFBP3
NCOR1,PPARG
NCOR1,SNAI2
NEAT1,CXCL8
NELFB,TFF1
NELFB,TFF1
NELFCD,CCND1
NELFCD,CDKN1A
NELFCD,CTNNB1
NFATC1,CD3G
NFATC1,CD3G
NFATC1,CYP2E1
NFATC1,EGR3
NFATC1,ICAM1
NFATC1,IFNG
NFATC1,IL2
NFATC1,SP1
NFATC3,CTSD
NFATC3,TFF1
NFE2,GCLC
NFE2,GSS
NFE2,HBE1
NFE2,TBXA2R
NFE2L1,CDK11B
NFE2L1,NQO1
NFIA,CDKN1A
NFIA,PCK2
NFIB,CDKN1A
NFIB,MBP
NFIB,WFDC2
NFIC,FHL5
NFIC,ALAS1
NFIC,C4BPB
NFIC,CCL2
NFIC,COL18A1
NFIC,COL1A1
NFIC,CYP17A1
NFIC,CYP17A1
NFIC,CYP1A1
NFIC,FABP7
NFIC,GFAP
NFIC,GTF3C1
NFIC,GTF3C2
NFIC,HGF
NFIC,HMGB1
NFIC,HSD11B2
NFIC,IRS2
NFIC,ITGA5
NFIC,JUN
NFIC,MATN1
NFIC,POLD2
NFIC,POLE2
NFIC,SLC34A2
NFIC,SMUG1
NFIC,TFPI2
NFIC,VWF
NFKBIB,IFNB1
NFRKB,JUN
NFYA,ABCB1
NFYA,CBS
NFYA,CCND2
NFYA,CDKN1B
NFYA,CYP2A6
NFYA,DDIT3
NFYA,FAS
NFYA,FXR2
NFYA,GADD45A
NFYA,GADD45A
NFYA,GFI1B
NFYA,HBB
NFYA,HOXB4
NFYA,HOXB7
NFYA,HSPA5
NFYA,LPIN1
NFYA,OGG1
NFYA,OGG1
NFYA,SOX18
NFYA,SOX3
NFYA,SP3
NFYA,STK11
NFYB,ABCB1
NFYB,CCND2
NFYB,CDKN1B
NFYB,FAS
NFYB,FOS
NFYB,FXR2
NFYB,GFI1B
NFYB,HBB
NFYB,HOXB7
NFYB,LPIN1
NFYB,SOX18
NFYB,SOX3
NFYB,STK11
NFYB,TPH1
NFYC,ABCB1
NFYC,CCND2
NFYC,CDKN1B
NFYC,FAS
NFYC,FDPS
NFYC,FOS
NFYC,FXR2
NFYC,GFI1B
NFYC,HBB
NFYC,HOXB7
NFYC,LPIN1
NFYC,SOX18
NFYC,SOX3
NKX2-1,LMO3
NKX2-1,RET
NKX2-1,SFTPA1
NKX2-1,SFTPB
NKX2-1,SFTPB
NKX2-1,SP1
NKX2-1,STK11
NKX3-1,ACTG2
NKX3-1,AR
NKX3-1,CCND1
NKX3-1,ESR1
NKX3-1,FOS
NKX3-1,IGF1R
NKX3-1,KLK3
NKX3-1,SIX6
NKX3-1,TMPRSS2
NKX3-1,VEGFA
NONO,MIA
NPAS3,VGF
NR1H2,ABCA1
NR1H2,ABCG1
NR1H2,ABCG4
NR1H3,ABCA1
NR1H3,ABCA1
NR1H3,ABCG1
NR1H3,ABCG4
NR1H3,BHLHE40
NR1H3,CETP
NR2C2,LHCGR
NR2C2,OXT
NR2E3,ESR1
NR2E3,RHO
NR2F1,APOA2
NR2F1,APOB
NR2F1,APOC3
NR2F1,CYP17A1
NR2F1,CYP19A1
NR2F1,DR1
NR2F1,LHCGR
NR2F1,MTTP
NR2F1,SERPINC1
NR2F2,E2F1
NR2F2,HEY1
NR2F2,HEY2
NR2F2,NTS
NR2F2,POU5F1
NR2F2,PPARA
NR2F2,TFAP2A
NR2F6,APOA2
NR2F6,APOB
NR2F6,APOC3
NR2F6,CYP19A1
NR2F6,LHCGR
NR3C1,ATF2
NR3C1,ATP1B1
NR3C1,ATP1B1
NR3C1,BAD
NR3C1,BAX
NR3C1,BGLAP
NR3C1,BRCA1
NR3C1,CALD1
NR3C1,CCND1
NR3C1,CCND3
NR3C1,CDK4
NR3C1,CDK6
NR3C1,CDKN1A
NR3C1,CSF1R
NR3C1,CYP19A1
